"[0.5687641871252408, 0.20974032422628794, 0.08704025440925865, 0.4262386157269022, 0.2097271858150936, 0.08699077505659016, -0.019184506017569332, 0.01748336817531743, -0.003104047591257366]","[0.20974032422628794, 1.0133000096093854, 0.20362194529542393, 0.20974368048977837, 0.8707776217712684, 0.20346891306679507, -0.01885080731361278, 0.022461037234022697, -0.00524758509634392]","[0.08704025440925865, 0.20362194529542393, 1.265950394661989, 0.08706567449942497, 0.20360397271832956, 1.1226780207045883, -0.005116781922927696, -0.024712539740375235, -0.0029176945038674926]","[0.4262386157269022, 0.20974368048977837, 0.08706567449942497, 0.5687389897854814, 0.20973052833586253, 0.08701622190222377, -0.019172081214379612, 0.01748152648289555, -0.00310720958253256]","[0.2097271858150936, 0.8707776217712684, 0.20360397271832956, 0.20973052833586253, 1.0132810171285322, 0.20345094796139582, -0.01885728735104015, 0.022462449316292803, -0.005248975501425269]","[0.08699077505659016, 0.20346891306679507, 1.1226780207045883, 0.08701622190222377, 0.20345094796139582, 1.2644325864597952, -0.00511487085427547, -0.024690972361398243, -0.0029244150852940536]","[-0.019184506017569332, -0.01885080731361278, -0.005116781922927696, -0.019172081214379612, -0.01885728735104015, -0.00511487085427547, 0.2278593023813092, -0.0020314761950981407, 0.0008383754041712581]","[0.01748336817531743, 0.022461037234022697, -0.024712539740375235, 0.01748152648289555, 0.022462449316292803, -0.024690972361398243, -0.0020314761950981407, 0.18631455931714197, -0.0038948414862403666]","[-0.003104047591257366, -0.00524758509634392, -0.0029176945038674926, -0.00310720958253256, -0.005248975501425269, -0.0029244150852940536, 0.0008383754041712581, -0.0038948414862403666, 0.16757007326720547]"
"[0.6788380401121307, -0.04679281327849869, 0.02206098816755918, 0.22028115508827278, -0.04678815044962045, 0.022066858812808805, -0.0006225524914798973, 0.011127723581094692, 0.016359395429343632]","[-0.04679281327849869, 0.6715261966039519, 0.22579387584403232, -0.046764735122632455, 0.21296907097388915, 0.2256649187416137, -0.0016438681098236675, -0.006397096588096263, -0.0027893120697744045]","[0.02206098816755918, 0.22579387584403232, 0.7680463921094359, 0.022096354562482667, 0.225795085652402, 0.3093176835628996, -0.00673413803686996, -0.0017375777696722375, 0.003843955732984526]","[0.22028115508827278, -0.046764735122632455, 0.022096354562482667, 0.6788359235976829, -0.046760111469903345, 0.022102309891460448, -0.0006256483219185049, 0.01112853615696185, 0.01635857188465777]","[-0.04678815044962045, 0.21296907097388915, 0.225795085652402, -0.046760111469903345, 0.6715234296093597, 0.22566620632554263, -0.0016621551058271797, -0.006397244009005166, -0.0027907028645496805]","[0.022066858812808805, 0.2256649187416137, 0.3093176835628996, 0.022102309891460448, 0.22566620632554263, 0.7677014851309654, -0.0067588494023316835, -0.0017370604402195402, 0.0038457752165359876]","[-0.0006225524914798973, -0.0016438681098236675, -0.00673413803686996, -0.0006256483219185049, -0.0016621551058271797, -0.0067588494023316835, 0.5273859565521071, -0.00015384362906924426, 0.0033844728394650816]","[0.011127723581094692, -0.006397096588096263, -0.0017375777696722375, 0.01112853615696185, -0.006397244009005166, -0.0017370604402195402, -0.00015384362906924426, 0.46951198611218636, -0.0008350744365720151]","[0.016359395429343632, -0.0027893120697744045, 0.003843955732984526, 0.01635857188465777, -0.0027907028645496805, 0.0038457752165359876, 0.0033844728394650816, -0.0008350744365720151, 0.4977233639639432]"
"[0.5825536804135426, -0.06674249626890062, 0.10189046605707852, 0.30419797359436723, -0.06675013950459867, 0.10411956507181262, -0.03424454498387038, -0.04558324411197681, 0.03146465424776424]","[-0.06674249626890062, 1.2301588120226588, -0.34040862125352256, -0.06677280897855921, 0.951799736904097, -0.34588364522859605, 0.0912131832051498, 0.034421178732889544, -0.04464393193195027]","[0.10189046605707852, -0.34040862125352256, 0.6024091505871545, 0.1019090984549686, -0.3404226887284922, 0.31028852158963366, -0.030115870846876874, 0.0037103222413985043, -0.0114668101136356]","[0.30419797359436723, -0.06677280897855921, 0.1019090984549686, 0.5825794691160553, -0.0667805009709574, 0.1041336010314115, -0.034185078365536435, -0.04558279719040546, 0.031464653878443556]","[-0.06675013950459867, 0.951799736904097, -0.3404226887284922, -0.0667805009709574, 1.2301777712962394, -0.3458972032182915, 0.09117165035471962, 0.03441640399451383, -0.04463959833107325]","[0.10411956507181262, -0.34588364522859605, 0.31028852158963366, 0.1041336010314115, -0.3458972032182915, 0.6005996825049342, -0.02732930983637915, 0.006040606140567288, -0.013976650444316549]","[-0.03424454498387038, 0.0912131832051498, -0.030115870846876874, -0.034185078365536435, 0.09117165035471962, -0.02732930983637915, 0.4595039335618456, 0.013974473166767828, -0.015119565319289202]","[-0.04558324411197681, 0.034421178732889544, 0.0037103222413985043, -0.04558279719040546, 0.03441640399451383, 0.006040606140567288, 0.013974473166767828, 0.3504130831729577, -0.07512859131840711]","[0.03146465424776424, -0.04464393193195027, -0.0114668101136356, 0.031464653878443556, -0.04463959833107325, -0.013976650444316549, -0.015119565319289202, -0.07512859131840711, 0.36766481042212473]"
"[0.2652883487386586, 0.14283616187770581, -0.07068021645317014, 0.2091305689673124, 0.14283817542391858, -0.07063212030047614, -0.005233874225246642, -0.11184473226490632, 0.004909720752207182]","[0.14283616187770581, 0.2441199130199629, -0.07712564599810963, 0.14284638419103118, 0.18795363819508565, -0.07707892749791226, -0.011457608748430152, -0.10543545555150566, -0.003248611949409212]","[-0.07068021645317014, -0.07712564599810963, 0.11687399307205167, -0.07068890100632791, -0.07712483334747634, 0.06066744454967158, -0.000236233583603809, 0.039100433631797285, -0.0023918865301164587]","[0.2091305689673124, 0.14284638419103118, -0.07068890100632791, 0.2653075845186402, 0.14284847851785118, -0.07064078540248524, -0.005231614086251608, -0.11185752410696166, 0.004906137303053369]","[0.14283817542391858, 0.18795363819508565, -0.07712483334747634, 0.14284847851785118, 0.24412211292587369, -0.07707812857431527, -0.011465116425683371, -0.10544309608093203, -0.0032515441788882734]","[-0.07063212030047614, -0.07707892749791226, 0.06066744454967158, -0.07064078540248524, -0.07707812857431527, 0.11679587264566799, -0.00023152290959734762, 0.03902825244432914, -0.0023825777984523735]","[-0.005233874225246642, -0.011457608748430152, -0.000236233583603809, -0.005231614086251608, -0.011465116425683371, -0.00023152290959734762, 0.12376275747891029, 0.013767930905876339, 0.002870138691403936]","[-0.11184473226490632, -0.10543545555150566, 0.039100433631797285, -0.11185752410696166, -0.10544309608093203, 0.03902825244432914, 0.013767930905876339, 0.5161473840170427, 0.0075508069681197]","[0.004909720752207182, -0.003248611949409212, -0.0023918865301164587, 0.004906137303053369, -0.0032515441788882734, -0.0023825777984523735, 0.002870138691403936, 0.0075508069681197, 0.13282468441697975]"
"[0.5576748197797133, 0.08518941344060078, 0.0639273404053749, 0.1936944748654607, 0.08517661100776205, 0.0638721147341283, -0.14607421818699506, 0.008441364354851178, -0.0614667523296981]","[0.08518941344060078, 0.5893752012130042, -0.0593625565886136, 0.08527099357111333, 0.22546698367229442, -0.05900878032500512, -0.027260826142186778, 0.0002592070770851062, -0.10436337322390284]","[0.0639273404053749, -0.0593625565886136, 0.5388277860607302, 0.06378914768976046, -0.05937302373276068, 0.17467184981171233, 0.04775058674659619, -0.026020486265239097, -0.051795308110979585]","[0.1936944748654607, 0.08527099357111333, 0.06378914768976046, 0.5575785603734402, 0.08525824084750204, 0.0637334428784294, -0.14587705902696504, 0.00847827815552244, -0.06134624187502423]","[0.08517661100776205, 0.22546698367229442, -0.05937302373276068, 0.08525824084750204, 0.5894224887278423, -0.05901857020206097, -0.02729776297716859, 0.00023796955299452936, -0.10442977870982784]","[0.0638721147341283, -0.05900878032500512, 0.17467184981171233, 0.0637334428784294, -0.05901857020206097, 0.5383869242213426, 0.04688243406234386, -0.026372675857298165, -0.05275607218251322]","[-0.14607421818699506, -0.027260826142186778, 0.04775058674659619, -0.14587705902696504, -0.02729776297716859, 0.04688243406234386, 1.2795978649959885, 0.019538216678156736, 0.07369453314142675]","[0.008441364354851178, 0.0002592070770851062, -0.026020486265239097, 0.00847827815552244, 0.00023796955299452936, -0.026372675857298165, 0.019538216678156736, 0.4534672044028736, 0.07615222275711739]","[-0.0614667523296981, -0.10436337322390284, -0.051795308110979585, -0.06134624187502423, -0.10442977870982784, -0.05275607218251322, 0.07369453314142675, 0.07615222275711739, 0.8123202159570049]"
"[0.26613033272806497, 0.00620741101085642, -0.00039424250712012123, 0.011887839496529874, 0.0062079425997718434, -0.00038720294552053764, -0.0013958629115764355, 3.742713470630613e-07, 0.0008639750994835773]","[0.00620741101085642, 0.2720662236897602, 0.008206582242722492, 0.006212964964701276, 0.017824354219216406, 0.00820188560760574, -0.0014664032907842997, -1.0642508429774748e-07, 0.0028772431631985374]","[-0.00039424250712012123, 0.008206582242722492, 0.3348249803844263, -0.00038450679436586227, 0.008212580266669104, 0.08043512639216385, 0.04022872541292538, 5.203266132350674e-07, 0.0005599378275148136]","[0.011887839496529874, 0.006212964964701276, -0.00038450679436586227, 0.2661332939680658, 0.006213498792078632, -0.0003775094318215089, -0.0013912556772032669, 3.741544041554397e-07, 0.0008651185685921945]","[0.0062079425997718434, 0.017824354219216406, 0.008212580266669104, 0.006213498792078632, 0.27207042937020676, 0.008207840132142813, -0.001460415866090007, -1.0634885827481294e-07, 0.0028768502100638294]","[-0.00038720294552053764, 0.00820188560760574, 0.08043512639216385, -0.0003775094318215089, 0.008207840132142813, 0.334534550695319, 0.04007640687543448, 5.194733924594993e-07, 0.0005815853974406005]","[-0.0013958629115764355, -0.0014664032907842997, 0.04022872541292538, -0.0013912556772032669, -0.001460415866090007, 0.04007640687543448, 0.35972245731413566, -9.631171627701421e-08, -0.0029466306756625363]","[3.742713470630613e-07, -1.0642508429774748e-07, 5.203266132350674e-07, 3.741544041554397e-07, -1.0634885827481294e-07, 5.194733924594993e-07, -9.631171627701421e-08, 0.2542464075149633, -2.4025201322462554e-06]","[0.0008639750994835773, 0.0028772431631985374, 0.0005599378275148136, 0.0008651185685921945, 0.0028768502100638294, 0.0005815853974406005, -0.0029466306756625363, -2.4025201322462554e-06, 0.262535136935886]"
"[0.8291231731078023, 0.07253593418814061, -0.06857339791353666, 0.3856524526150409, 0.07253838440747287, -0.06849274452566535, -0.006923548067520997, 0.1736001132567259, 0.0492892100754287]","[0.07253593418814061, 0.5613342962538125, -0.04178406769500428, 0.07254303653288693, 0.11787126954468644, -0.04175481203652391, -0.011120611469914913, 0.04581741024816387, 0.04652604163588472]","[-0.06857339791353666, -0.04178406769500428, 0.48402852918859907, -0.06857971669973595, -0.04178536017858079, 0.040533135790435604, 0.007378896986960886, -0.0571913930165823, -0.026327227829025864]","[0.3856524526150409, 0.07254303653288693, -0.06857971669973595, 0.8291123416387063, 0.07254564033555937, -0.06849921773309213, -0.006861343852236, 0.17361214358780253, 0.04929753555933462]","[0.07253838440747287, 0.11787126954468644, -0.04178536017858079, 0.07254564033555937, 0.5613383836053508, -0.041756098293048584, -0.011101528862299252, 0.04582738692004168, 0.04652397394902152]","[-0.06849274452566535, -0.04175481203652391, 0.040533135790435604, -0.06849921773309213, -0.041756098293048584, 0.4839690644902415, 0.0073397792244131845, -0.057147755293752045, -0.026322961737745922]","[-0.006923548067520997, -0.011120611469914913, 0.007378896986960886, -0.006861343852236, -0.011101528862299252, 0.0073397792244131845, 0.5017712295123962, -0.001443651406747198, -0.009674947751957912]","[0.1736001132567259, 0.04581741024816387, -0.0571913930165823, 0.17361214358780253, 0.04582738692004168, -0.057147755293752045, -0.001443651406747198, 0.666380330472389, 0.057713802289861456]","[0.0492892100754287, 0.04652604163588472, -0.026327227829025864, 0.04929753555933462, 0.04652397394902152, -0.026322961737745922, -0.009674947751957912, 0.057713802289861456, 0.610308376028831]"
"[2.303442520515564, 0.2401303428882232, 1.431184514083232, 2.1505441828093033, 0.25343254016632616, 1.5690445195574707, -2.3793342760859635, -0.12855292361565102, -0.3169546951243247]","[0.2401303428882232, 1.012783234012245, -0.46433556465074655, 0.20372412934308892, 0.8312065477960159, -0.5162561581960624, 7.038679378215188, 0.385733884516303, 0.9510492824847855]","[1.431184514083232, -0.46433556465074655, 1.6177736061258308, 1.4750893302291128, -0.44823274557867027, 1.5886294196409656, -7.230065020536244, -0.3948262395681719, -0.9734670116376706]","[2.1505441828093033, 0.20372412934308892, 1.4750893302291128, 2.3472635583526418, 0.21760051764011037, 1.617521896733577, -2.751495479269387, -0.1489201731045054, -0.36717133097121996]","[0.25343254016632616, 0.8312065477960159, -0.44823274557867027, 0.21760051764011037, 0.9973818858263908, -0.49851987206147536, 6.940164086822283, 0.3803489107531513, 0.9377723170969329]","[1.5690445195574707, -0.5162561581960624, 1.5886294196409656, 1.617521896733577, -0.49851987206147536, 1.9215777283244198, -7.9912414315429325, -0.4364039434335494, -1.0759792539264625]","[-2.3793342760859635, 7.038679378215188, -7.230065020536244, -2.751495479269387, 6.940164086822283, -7.9912414315429325, 68.59136030613519, 3.7455002956107104, 9.234748389174928]","[-0.12855292361565102, 0.385733884516303, -0.3948262395681719, -0.1489201731045054, 0.3803489107531513, -0.4364039434335494, 3.7455002956107104, 0.3788289916123897, 0.5055570851946346]","[-0.3169546951243247, 0.9510492824847855, -0.9734670116376706, -0.36717133097121996, 0.9377723170969329, -1.0759792539264625, 9.234748389174928, 0.5055570851946346, 1.4202615986771099]"
"[0.29647114751936715, 0.025934717222015853, -0.13724915997485165, 0.10662506241975969, 0.02593754579988068, -0.13713595740026568, 0.002571530309409498, 1.542625941298074e-05, -0.015869138381349502]","[0.025934717222015853, 0.2464402099257309, -0.09636286910026261, 0.025934067859647403, 0.0565945677476377, -0.09631730196073196, -0.007189569682497886, 7.694747542869463e-06, -0.08387446432092222]","[-0.13724915997485165, -0.09636286910026261, 0.7402031758078252, -0.13725610604068075, -0.09636514417974223, 0.5500183796319614, 0.024805726277344356, 4.399553838133315e-05, 0.15711836131450385]","[0.10662506241975969, 0.025934067859647403, -0.13725610604068075, 0.2964667180541284, 0.025936890925951323, -0.13714289458079074, 0.002584807890107716, 1.5428867725892217e-05, -0.015856282895931276]","[0.02593754579988068, 0.0565945677476377, -0.09636514417974223, 0.025936890925951323, 0.24643663721673575, -0.09631959286141767, -0.007189165847241902, 7.693459654679047e-06, -0.08388177308649908]","[-0.13713595740026568, -0.09631730196073196, 0.5500183796319614, -0.13714289458079074, -0.09631959286141767, 0.7395237160799263, 0.024701345238306742, 4.397690741912371e-05, 0.1571392197316305]","[0.002571530309409498, -0.007189569682497886, 0.024805726277344356, 0.002584807890107716, -0.007189165847241902, 0.024701345238306742, 0.3576047068198468, -9.712575037995629e-06, -0.07651546041413164]","[1.542625941298074e-05, 7.694747542869463e-06, 4.399553838133315e-05, 1.5428867725892217e-05, 7.693459654679047e-06, 4.397690741912371e-05, -9.712575037995629e-06, 0.18993353080636308, 1.544515463240346e-05]","[-0.015869138381349502, -0.08387446432092222, 0.15711836131450385, -0.015856282895931276, -0.08388177308649908, 0.1571392197316305, -0.07651546041413164, 1.544515463240346e-05, 2.469309711064453]"
"[0.39482671464910224, -6.42287926660931e-05, -0.0011936134912451557, 0.010582259677153838, -6.353459661374985e-05, -0.0012033435731913838, -0.00556494347023929, -0.0081754800954906, 0.01750936955967705]","[-6.42287926660931e-05, 0.38987198291485287, -0.0031494740916291103, -6.251866197728141e-05, 0.0056201344846339785, -0.0031489288666274257, 2.7079294467836887e-05, -0.0038346299538753507, 0.007176852506939073]","[-0.0011936134912451557, -0.0031494740916291103, 0.4178553612043089, -0.0012069113715655164, -0.0031504141311250815, 0.03358734326569872, 0.008448487016394404, 0.04821996933420918, -0.0926047664149413]","[0.010582259677153838, -6.251866197728141e-05, -0.0012069113715655164, 0.39484241538744885, -6.171004444765735e-05, -0.0012175137504762852, -0.0056443357924749575, -0.008191677803013416, 0.017542099908288714]","[-6.353459661374985e-05, 0.0056201344846339785, -0.0031504141311250815, -6.171004444765735e-05, 0.38987255445058927, -0.003150219261070212, -2.7289394218183422e-06, -0.0038340486969342964, 0.007180059688420489]","[-0.0012033435731913838, -0.0031489288666274257, 0.03358734326569872, -0.0012175137504762852, -0.003150219261070212, 0.41782615510408655, 0.00866804544670131, 0.04818404835364445, -0.09256650050678347]","[-0.00556494347023929, 2.7079294467836887e-05, 0.008448487016394404, -0.0056443357924749575, -2.7289394218183422e-06, 0.00866804544670131, 0.4506455348227438, 0.01721102793136117, -0.032721875365707885]","[-0.0081754800954906, -0.0038346299538753507, 0.04821996933420918, -0.008191677803013416, -0.0038340486969342964, 0.04818404835364445, 0.01721102793136117, 0.46696540140565124, -0.15132030222775097]","[0.01750936955967705, 0.007176852506939073, -0.0926047664149413, 0.017542099908288714, 0.007180059688420489, -0.09256650050678347, -0.032721875365707885, -0.15132030222775097, 0.7006288852178741]"
"[0.5307390307997304, -0.05165802454861834, 0.04343636391675992, 0.2223018991576078, -0.051656574863131924, 0.043438017775050165, -0.031899367009155875, -0.07742899688267812, -0.007195594137335066]","[-0.05165802454861834, 1.0155025071113926, 0.32759622547130424, -0.05162901423848746, 0.7070506825787518, 0.327445117147756, 0.027009288336365896, 0.1320568794554014, -0.0404054478853854]","[0.04343636391675992, 0.32759622547130424, 0.6184883549538773, 0.04344464320415771, 0.32760000794697325, 0.3098816127658753, -0.016696144195385836, 0.05408798904829153, -0.0511747187500849]","[0.2223018991576078, -0.05162901423848746, 0.04344464320415771, 0.53076806616862, -0.05162757638917894, 0.04344648261598214, -0.03191143322118133, -0.07743531727106198, -0.007205357550900879]","[-0.051656574863131924, 0.7070506825787518, 0.32760000794697325, -0.05162757638917894, 1.0155020522333922, 0.3274488877575817, 0.027003771521588556, 0.13204963319162988, -0.040401074143901254]","[0.043438017775050165, 0.327445117147756, 0.3098816127658753, 0.04344648261598214, 0.3274488877575817, 0.6181797586276085, -0.01672665339182954, 0.05399248386672211, -0.05119516148934187]","[-0.031899367009155875, 0.027009288336365896, -0.016696144195385836, -0.03191143322118133, 0.027003771521588556, -0.01672665339182954, 0.47996636997311926, 0.03689387876839191, 0.006246627531610274]","[-0.07742899688267812, 0.1320568794554014, 0.05408798904829153, -0.07743531727106198, 0.13204963319162988, 0.05399248386672211, 0.03689387876839191, 0.745929642296614, 0.02564320219050139]","[-0.007195594137335066, -0.0404054478853854, -0.0511747187500849, -0.007205357550900879, -0.040401074143901254, -0.05119516148934187, 0.006246627531610274, 0.02564320219050139, 0.4669532847544723]"
"[0.6261406983753858, 0.14805579417286072, 0.04821785221870989, 0.15005196539488516, 0.14805060653209587, 0.048189207181292305, 0.011401562899938258, -0.023249362681966406, -0.02237621676702884]","[0.14805579417286072, 1.0937616798408842, -0.042172638201948325, 0.14804562299973786, 0.6176738003248923, -0.04214869191088543, -0.003748108449570215, 0.30994146157157926, -0.07249671044215909]","[0.04821785221870989, -0.042172638201948325, 0.6726309863725906, 0.04821916346081501, -0.04217240888591642, 0.19641154849329828, 0.017168957253068023, -0.15931940207226772, 0.014114620530183256]","[0.15005196539488516, 0.14804562299973786, 0.04821916346081501, 0.6261370386972642, 0.14804043026234245, 0.04819048856008639, 0.0113979629711894, -0.02326120723468861, -0.022372006373383265]","[0.14805060653209587, 0.6176738003248923, -0.04217240888591642, 0.14804043026234245, 1.0937596961263878, -0.04214848817495948, -0.003725961482309036, 0.3099446637223254, -0.07249094588972234]","[0.048189207181292305, -0.04214869191088543, 0.19641154849329828, 0.04819048856008639, -0.04214848817495948, 0.6723664502599687, 0.01714910167791051, -0.15922500116845364, 0.014112513613001369]","[0.011401562899938258, -0.003748108449570215, 0.017168957253068023, 0.0113979629711894, -0.003725961482309036, 0.01714910167791051, 0.5596732270725181, -0.021408909467416855, 0.0015366359381717243]","[-0.023249362681966406, 0.30994146157157926, -0.15931940207226772, -0.02326120723468861, 0.3099446637223254, -0.15922500116845364, -0.021408909467416855, 1.2226953855394649, -0.06557275868942089]","[-0.02237621676702884, -0.07249671044215909, 0.014114620530183256, -0.022372006373383265, -0.07249094588972234, 0.014112513613001369, 0.0015366359381717243, -0.06557275868942089, 0.6677323188931011]"
