1.261893577076031780e+00,1.891669833761692399e+00,3.000210018358248298e+00,1.260268060000000023e+00,1.891714679999999982e+00,3.007179999999999964e+00,3.099989891052246094e-02,6.700000000000000400e-02,0.000000000000000000e+00
7.372074789981192255e-01,1.622073375930488170e+00,-1.124588871228376918e+00,7.375463630039005292e-01,1.621462658206891394e+00,-1.119076018768417891e+00,2.099990844726562500e-02,8.599999999999999312e-02,4.079999999999999738e-01
7.504395518861927128e-01,1.596644081524849046e+00,-9.029666922750874125e-01,7.511593856288742987e-01,1.595888006528995318e+00,-8.977615302791328578e-01,9.999990463256835938e-03,8.000000000000000167e-02,3.519999999999999796e-01
7.899993263860604076e-01,1.558146009530810838e+00,-6.161083397077377066e-01,7.902792292888152215e-01,1.558025468408452019e+00,-6.154666759385275521e-01,1.099991798400878906e-02,7.499999999999999722e-02,2.500000000000000000e-01
8.140876835918937626e-01,1.940747117791754128e+00,-3.011455080363382386e+00,8.126630280047002497e-01,1.940809814262480781e+00,-2.997799994891051867e+00,2.999997138977050781e-02,8.599999999999999312e-02,4.079999999999999738e-01
1.054953049184601310e+00,1.485933260377658494e+00,2.158266840448866686e-01,1.056907820076293580e+00,1.486192199605457454e+00,2.285386951639697406e-01,3.099989891052246094e-02,7.900000000000000078e-02,3.300000000000000155e-01
7.404714198184058072e-01,1.615414826678852389e+00,-1.077299940395772149e+00,7.408679999999999710e-01,1.614577499999999999e+00,-1.069800000000000084e+00,9.999990463256835938e-03,8.599999999999999312e-02,4.079999999999999738e-01
7.578540781564320206e-01,1.587141710752655976e+00,-8.130874711290586587e-01,7.583836390782160430e-01,1.586848555376328074e+00,-8.082437355645293309e-01,9.999990463256835938e-03,7.799999999999999989e-02,3.150000000000000022e-01
8.850985047856431143e-01,1.508611686471021729e+00,-3.928545407256491262e-01,8.854651576763951093e-01,1.508297718436812040e+00,-3.925294125071876472e-01,1.099991798400878906e-02,6.700000000000000400e-02,0.000000000000000000e+00
1.031034791965349973e+00,1.481771056194866043e+00,1.022963071869453511e-01,1.031842233184169011e+00,1.481937960506914065e+00,1.052384367090929002e-01,1.999998092651367188e-02,7.699999999999999900e-02,3.029999999999999916e-01
7.759170609105454641e-01,1.935472257395201900e+00,-2.723811187640401865e+00,7.754723375635782512e-01,1.935319477704191993e+00,-2.717455552494383753e+00,1.100015640258789062e-02,8.599999999999999312e-02,4.079999999999999738e-01
7.978910182849725530e-01,1.939516540699009139e+00,-2.893229628419546895e+00,7.970743438866371156e-01,1.939408339491442979e+00,-2.887682650385097638e+00,2.099990844726562500e-02,8.599999999999999312e-02,4.079999999999999738e-01
1.241629606613920078e+00,1.893818463200024782e+00,3.021955553838546304e+00,1.237679136306728545e+00,1.893921993313742336e+00,3.020167443098333848e+00,5.099987983703613281e-02,6.700000000000000400e-02,0.000000000000000000e+00
7.020503998869717099e-01,1.757239931763594276e+00,-1.357755549864895883e+00,7.020034668173710246e-01,1.756588124315207500e+00,-1.355392600180138851e+00,1.099991798400878906e-02,6.800000000000000488e-02,4.599999999999999922e-02
9.910816516659712860e-01,1.481430265506347821e+00,-4.536671633784347679e-02,9.929650897012723965e-01,1.481585859680168094e+00,-3.940739445636529115e-02,2.100014686584472656e-02,7.599999999999999811e-02,2.710000000000000187e-01
1.068352315179310619e+00,1.913301600662935975e+00,3.018877779396668792e+00,1.068696052188786050e+00,1.913124713142045685e+00,3.018865215768796073e+00,4.100012779235839844e-02,6.700000000000000400e-02,0.000000000000000000e+00
9.230790450463723928e-01,1.930085349461888811e+00,3.020929988317478276e+00,9.203674394292467031e-01,1.930725017216929684e+00,3.023969564315998060e+00,4.100012779235839844e-02,6.700000000000000400e-02,0.000000000000000000e+00
1.076153766946894796e+00,1.490435608050254546e+00,3.496738952409582102e-01,1.077183028918841545e+00,1.490690178856852066e+00,3.566933019677655525e-01,1.999998092651367188e-02,8.100000000000000255e-02,3.659999999999999920e-01
7.032077826861518055e-01,1.862416614981649676e+00,-1.918052436359941160e+00,7.024608507989658079e-01,1.859912806167083321e+00,-1.899206747764167424e+00,5.099987983703613281e-02,8.599999999999999312e-02,4.079999999999999738e-01
9.020331265233137996e-01,1.932357433910832034e+00,3.017614287984923038e+00,9.006822045145365108e-01,1.932516265040741699e+00,3.018976472939427502e+00,2.100014686584472656e-02,6.700000000000000400e-02,0.000000000000000000e+00
1.219577868859036185e+00,1.896025403569725487e+00,3.021831037374418383e+00,1.218772838769238920e+00,1.895963379569436613e+00,3.020655522000582849e+00,2.000021934509277344e-02,6.700000000000000400e-02,0.000000000000000000e+00
6.956743384843927513e-01,1.786913957445072088e+00,-1.414515395407695442e+00,6.958316385347207422e-01,1.786127371496581295e+00,-1.412990323250501890e+00,2.100014686584472656e-02,7.099999999999999367e-02,1.479999999999999927e-01
7.524114316164747240e-01,1.922794850376253528e+00,-2.506168754563471435e+00,7.516951185779887634e-01,1.921826305755216735e+00,-2.497060772890773439e+00,3.000020980834960938e-02,8.599999999999999312e-02,4.079999999999999738e-01
7.076844755488053140e-01,1.733035947194602855e+00,-1.334999998233933338e+00,7.078980127744026740e-01,1.732527298597301479e+00,-1.335999999116966652e+00,9.999990463256835938e-03,6.700000000000000400e-02,5.000000000000000104e-03
7.864206897396801565e-01,1.937087928921848556e+00,-2.797927980926506297e+00,7.859352248925730589e-01,1.937164184693521030e+00,-2.793625657730586909e+00,9.999990463256835938e-03,8.599999999999999312e-02,4.079999999999999738e-01
1.101698095685756718e+00,1.909694487009207631e+00,3.016214292634375127e+00,1.097127788913012658e+00,1.910675706922772443e+00,3.020831920236187074e+00,7.099986076354980469e-02,6.700000000000000400e-02,0.000000000000000000e+00
7.973181789910662731e-01,1.552680839323731021e+00,-5.827940998274967477e-01,7.976811180124870893e-01,1.552407695663770903e+00,-5.802249608845311268e-01,9.999990463256835938e-03,7.499999999999999722e-02,2.409999999999999920e-01
7.256716776185627715e-01,1.896773556379109715e+00,-2.221716926098341816e+00,7.248897272467180741e-01,1.895778290345557338e+00,-2.211087530733582440e+00,2.099990844726562500e-02,8.599999999999999312e-02,4.079999999999999738e-01
6.993770323025472191e-01,1.844517647587135656e+00,-1.786362155822899922e+00,6.990553327588091559e-01,1.842868936550668968e+00,-1.775887491928513917e+00,2.999997138977050781e-02,8.599999999999999312e-02,4.079999999999999738e-01
7.681670644298301820e-01,1.576908719036786088e+00,-7.390625165155021437e-01,7.685209038345767185e-01,1.576533795936938098e+00,-7.364499716877104252e-01,1.100015640258789062e-02,7.699999999999999900e-02,2.889999999999999791e-01
1.064396599307324554e+00,1.487733484059680533e+00,2.756999949806126504e-01,1.065916822174999279e+00,1.488024865984927780e+00,2.873739522540919578e-01,2.999997138977050781e-02,8.000000000000000167e-02,3.459999999999999742e-01
7.731006252612092622e-01,1.572579310313731549e+00,-7.181235221519430834e-01,7.734093315765114829e-01,1.572320662892164433e+00,-7.168294026899288962e-01,9.999990463256835938e-03,7.599999999999999811e-02,2.810000000000000275e-01
9.441442529542936057e-01,1.927503302715173339e+00,3.020658836234099365e+00,9.406676477893454180e-01,1.928972610413520750e+00,3.027000000000000135e+00,4.099988937377929688e-02,6.700000000000000400e-02,0.000000000000000000e+00
1.060524825000000115e+00,1.913841349999999997e+00,3.017374999999999918e+00,1.060326619965561878e+00,1.913870515558131036e+00,3.017361106659160797e+00,9.999990463256835938e-03,6.700000000000000400e-02,0.000000000000000000e+00
1.076026409534543538e+00,1.912813730729883588e+00,3.020090891357355645e+00,1.074177497042125395e+00,1.913008849738485173e+00,3.018649994784604385e+00,1.999998092651367188e-02,6.700000000000000400e-02,0.000000000000000000e+00
6.940212000339744947e-01,1.804904985759329561e+00,-1.479962490388799123e+00,6.941005383876598378e-01,1.803153184442505275e+00,-1.470984927889589677e+00,2.999997138977050781e-02,7.399999999999999634e-02,2.320000000000000118e-01
1.281769673849067370e+00,1.888103815336620084e+00,2.928218873314199833e+00,1.281048259079253793e+00,1.888211532269296056e+00,2.930615098651359940e+00,9.999990463256835938e-03,7.399999999999999634e-02,2.169999999999999984e-01
7.355384213985839414e-01,1.627631874567996073e+00,-1.180030439830411781e+00,7.357220532031566451e-01,1.627142090582457179e+00,-1.175699914169229698e+00,1.100015640258789062e-02,8.599999999999999312e-02,4.079999999999999738e-01
8.777663259921871797e-01,1.512561951255364523e+00,-3.898538467886879522e-01,8.799682733140327118e-01,1.511997134843324320e+00,-3.909857373978201656e-01,1.999998092651367188e-02,6.700000000000000400e-02,0.000000000000000000e+00
8.429043494551421434e-01,1.938775495558391571e+00,3.027827364907507590e+00,8.423140545096279297e-01,1.939232006002552522e+00,3.033964628416756959e+00,9.999990463256835938e-03,8.599999999999999312e-02,4.079999999999999738e-01
7.836388540280078141e-01,1.562154530743361969e+00,-6.357736786628519488e-01,7.841952729859961169e-01,1.561821584628319215e+00,-6.335631606685739881e-01,9.999990463256835938e-03,7.499999999999999722e-02,2.560000000000000053e-01
7.279643630706622570e-01,1.656808717966868016e+00,-1.333279307765034671e+00,7.283747786851045847e-01,1.655663664397687196e+00,-1.332249991059188288e+00,2.999997138977050781e-02,6.700000000000000400e-02,7.000000000000000146e-03
1.027416687563880604e+00,1.917847857551130408e+00,3.019065228208025253e+00,1.025415841198769717e+00,1.917478859945640490e+00,3.015099999999999891e+00,2.999997138977050781e-02,6.700000000000000400e-02,0.000000000000000000e+00
7.179162370430309803e-01,1.698614290558622120e+00,-1.337481819495419444e+00,7.184624604419062033e-01,1.695405163169859453e+00,-1.337106976795763957e+00,4.100012779235839844e-02,6.700000000000000400e-02,1.099999999999999936e-02
7.131778525858306628e-01,1.715873205318349415e+00,-1.334964404519445091e+00,7.131850220686645203e-01,1.715072884254679630e+00,-1.334591523615556108e+00,9.999990463256835938e-03,6.700000000000000400e-02,7.000000000000000146e-03
9.089271437617718608e-01,1.500094138931406862e+00,-3.411599909400853670e-01,9.093647926515253666e-01,1.499968463536472729e+00,-3.400782458613647585e-01,9.999990463256835938e-03,7.399999999999999634e-02,2.240000000000000047e-01
6.941922087481201542e-01,1.818574933165829188e+00,-1.570876899094010293e+00,6.947939919547574394e-01,1.815321056635227137e+00,-1.556304002594008917e+00,4.099988937377929688e-02,7.900000000000000078e-02,3.280000000000000138e-01
1.294448846235177975e+00,1.884367470117895627e+00,2.858057122143236040e+00,1.292638221215759442e+00,1.885073707235973783e+00,2.869192858541735891e+00,4.100012779235839844e-02,7.399999999999999634e-02,2.330000000000000127e-01
1.005086988651276547e+00,1.481670743153759240e+00,-8.747836092423473542e-03,1.006317700000000093e+00,1.481834499999999943e+00,-4.179999999999999688e-03,2.100014686584472656e-02,7.599999999999999811e-02,2.780000000000000249e-01
1.040717502044794740e+00,1.483346718241869366e+00,1.584647336016717645e-01,1.042306289334816727e+00,1.483484822972793937e+00,1.637555723330419433e-01,1.999998092651367188e-02,7.799999999999999989e-02,3.190000000000000058e-01
7.229228309102233574e-01,1.676071217217218745e+00,-1.327055102398295050e+00,7.230759327275558812e-01,1.675480279304304654e+00,-1.327238775599573817e+00,9.999990463256835938e-03,6.700000000000000400e-02,-5.000000000000000104e-03
8.447155798143135552e-01,1.526038401077093543e+00,-4.085941222669453032e-01,8.454153459142699223e-01,1.525721813685188000e+00,-4.072579079455905249e-01,9.999990463256835938e-03,6.700000000000000400e-02,0.000000000000000000e+00
7.313586901580716448e-01,1.640475639760309523e+00,-1.275759986171709270e+00,7.314249901580716084e-01,1.640375106426976259e+00,-1.269959986171709243e+00,9.999990463256835938e-03,8.599999999999999312e-02,4.079999999999999738e-01
8.710845983002355464e-01,1.514963406344665087e+00,-3.882705865028610037e-01,8.718161333333332985e-01,1.514763033333333286e+00,-3.891333333333333311e-01,9.999990463256835938e-03,6.700000000000000400e-02,0.000000000000000000e+00
9.645704772467489363e-01,1.925905906782651389e+00,3.024545713585057527e+00,9.619249723314032829e-01,1.926285828690394997e+00,3.024500001702997487e+00,3.100013732910156250e-02,6.700000000000000400e-02,0.000000000000000000e+00
9.854187013878764612e-01,1.923616577139241501e+00,3.022461543857718258e+00,9.818976557430015850e-01,1.923353007016894711e+00,3.016651725243556736e+00,5.099987983703613281e-02,6.700000000000000400e-02,0.000000000000000000e+00
9.404789388649411608e-01,1.490135760220488548e+00,-2.376400036239485758e-01,9.416971065486913206e-01,1.489903178642577153e+00,-2.328889080216170471e-01,1.999998092651367188e-02,7.399999999999999634e-02,2.379999999999999893e-01
6.959021786150342281e-01,1.830553912023239693e+00,-1.676318471857098924e+00,6.959333365879674105e-01,1.829920120958947960e+00,-1.671555302008369770e+00,9.999990463256835938e-03,8.400000000000000522e-02,3.960000000000000187e-01
6.978596412825255335e-01,1.771965434864964717e+00,-1.385368911086447108e+00,6.988152688951503322e-01,1.769475135547006417e+00,-1.379054544567867691e+00,3.099989891052246094e-02,7.000000000000000666e-02,9.900000000000000466e-02
8.243103000000000513e-01,1.536475899999999895e+00,-4.739999999999999769e-01,8.247643611467910807e-01,1.536228088238537293e+00,-4.725000044703392965e-01,9.999990463256835938e-03,7.299999999999999545e-02,2.139999999999999958e-01
9.688035847523437383e-01,1.483635425049173673e+00,-1.219714333154520158e-01,9.703309793856347287e-01,1.483562637102845860e+00,-1.153579129649149188e-01,2.099990844726562500e-02,7.499999999999999722e-02,2.560000000000000053e-01
9.337115000000000276e-01,1.492024800000000040e+00,-2.579000000000000181e-01,9.341265661668676223e-01,1.491943827875279904e+00,-2.568611123620805903e-01,1.099991798400878906e-02,7.399999999999999634e-02,2.349999999999999867e-01
7.544452762520675870e-01,1.590956785587626099e+00,-8.581499828636993676e-01,7.548654000000000197e-01,1.590315099999999982e+00,-8.524000000000000465e-01,9.999990463256835938e-03,7.900000000000000078e-02,3.330000000000000182e-01
1.189270196462012041e+00,1.899420896436724959e+00,3.021154530676531280e+00,1.186136265834258241e+00,1.899830811888025828e+00,3.022036188185966310e+00,4.000020027160644531e-02,6.700000000000000400e-02,0.000000000000000000e+00
9.164480305160260798e-01,1.496848482607399999e+00,-3.097062718860361663e-01,9.173854027224366270e-01,1.496666295650360023e+00,-3.067687806404506001e-01,9.999990463256835938e-03,7.399999999999999634e-02,2.290000000000000091e-01
8.818860318635933782e-01,1.935482003186359323e+00,3.026422579851256955e+00,8.806542836833088916e-01,1.935224045004680038e+00,3.023392598414071930e+00,2.099990844726562500e-02,6.700000000000000400e-02,0.000000000000000000e+00
1.165547091220507703e+00,1.902848471994506907e+00,3.022436002975452674e+00,1.162950803227601027e+00,1.902771550781319876e+00,3.020900005960482027e+00,2.999997138977050781e-02,6.700000000000000400e-02,0.000000000000000000e+00
7.632499482760517484e-01,1.581105883983787486e+00,-7.648308073212778391e-01,7.636768947918459727e-01,1.580570906519464414e+00,-7.615500403989562406e-01,9.999990463256835938e-03,7.699999999999999900e-02,2.979999999999999871e-01
9.572527501657583926e-01,1.485955924089464197e+00,-1.667381017257039133e-01,9.589034854562793475e-01,1.485679285599332378e+00,-1.618249687071586229e-01,1.999998092651367188e-02,7.499999999999999722e-02,2.489999999999999991e-01
8.614425305756224782e-01,1.938482550854731423e+00,3.031550001192093724e+00,8.603618727654839260e-01,1.938629928841636874e+00,3.030837013227840160e+00,2.999997138977050781e-02,8.599999999999999312e-02,4.079999999999999738e-01
8.107148603838563172e-01,1.544088305963150942e+00,-5.337722253864392030e-01,8.111761761107371127e-01,1.543819606131493272e+00,-5.316411786155054164e-01,9.999990463256835938e-03,7.399999999999999634e-02,2.290000000000000091e-01
9.788457193460490258e-01,1.482542472019754864e+00,-9.489288998637601669e-02,9.800759744933593698e-01,1.482466364481157983e+00,-9.009409982749673473e-02,2.100014686584472656e-02,7.499999999999999722e-02,2.610000000000000098e-01
1.126854415717798430e+00,1.906139784899597567e+00,3.012943282838526748e+00,1.124186289180288734e+00,1.906802205412090778e+00,3.015899995529660593e+00,6.100010871887207031e-02,6.700000000000000400e-02,0.000000000000000000e+00
9.479758671598670361e-01,1.487864072152644157e+00,-2.010412128521941455e-01,9.485252633816249057e-01,1.487767157941461083e+00,-1.988646873203090970e-01,1.000022888183593750e-02,7.499999999999999722e-02,2.429999999999999938e-01
7.770738377683803488e-01,1.568187094162452500e+00,-6.832684155048875940e-01,7.777176891081272192e-01,1.567766147243891739e+00,-6.793759932480115671e-01,2.099990844726562500e-02,7.599999999999999811e-02,2.700000000000000178e-01
1.298160275629873128e+00,1.883188072920291223e+00,2.828759459372382157e+00,1.298175913275339877e+00,1.883206059185514647e+00,2.828789188736387850e+00,1.099991798400878906e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.622374382586538433e-01,1.518802904766871853e+00,-3.968937579162258311e-01,8.627682872019755145e-01,1.518670785332084439e+00,-3.971785720367847494e-01,1.099991798400878906e-02,6.700000000000000400e-02,0.000000000000000000e+00
8.317589582581459418e-01,1.940749308681688490e+00,1.770203382263568770e+00,8.290010166666667013e-01,1.941164737850006983e+00,-3.134854129731250882e+00,4.100012779235839844e-02,8.599999999999999312e-02,4.079999999999999738e-01
7.464166896744548474e-01,1.603952757952230357e+00,-9.725000390133945460e-01,7.466170317986144944e-01,1.603424636914049461e+00,-9.663333774851980973e-01,1.099991798400878906e-02,8.300000000000000433e-02,3.810000000000000053e-01
8.028708015071526205e-01,1.548752584873978044e+00,-5.569999965940054532e-01,8.033461588913723972e-01,1.548480219824169168e+00,-5.557499746684547715e-01,9.999990463256835938e-03,7.399999999999999634e-02,2.330000000000000127e-01
